Time,Voltage,Current,Temperature,SOC
6867.3,3.7986398173982403,-2.1362514974443156,6.23859,0.6882089602350202
6867.400000000001,3.7984486593756723,-2.1364226186458537,6.23859,0.6881969236590824
6867.5,3.798257542057871,-2.1365402979832595,6.23859,0.6881848861189729
6867.6,3.798066453516465,-2.1366272871260215,6.23859,0.6881728479158064
6867.700000000001,3.7977447658740395,-2.1367999838874883,6.23859,0.688160809222505
6867.8,3.79762468694837,-2.136892158459371,6.23859,0.6881487695561546
6867.900000000001,3.79749423992719,-2.136989159225266,6.23859,0.6881367293704521
6868.0,3.7973023647742523,-2.13707819443519,6.23859,0.688124688638205
6868.1,3.8768533494777957,0.05988731195228311,6.23859,0.6881126474042945
6868.200000000001,3.8794165226841413,0.07240635272010183,6.23859,0.6881129848356217
6868.3,3.8796070788913295,0.07161159888073543,6.23859,0.688113392804704
6868.400000000001,3.879797722520905,0.07147186410308173,6.24098705917911,0.6881137962957953
6868.5,3.8799887213629147,0.07144319684065963,6.2421,0.6881141989995596
6868.6,3.880308449771304,0.07143494093315662,6.2421,0.6881146015418
6868.700000000001,3.8805607624366285,0.07142877162258297,6.2421,0.6881150040375231
6868.8,3.880752135625359,0.07142427017902676,6.2421,0.6881154064984856
6868.900000000001,3.8808122052115,0.07142234943665411,6.2421,0.688115808934085
6869.0,3.8809433167558023,0.0714219675687362,6.2421,0.688116211358862
6869.1,3.8869167295141507,0.2327137349894152,6.2421,0.6881166137814875
6869.200000000001,3.88710850819931,0.23238759362260591,6.2421,0.6881179249925253
6869.3,3.8872386176203744,0.2323233258124641,6.2421,0.6881192343659399
6869.400000000001,3.88729930525955,0.23230516657566413,6.2421,0.6881205433772415
6869.5,3.8874297241063087,0.2322957147942042,6.2421,0.688121852286226
6869.6,3.887619131127307,0.23228666308189755,6.2421,0.688123161141955
6869.700000000001,3.88768089938002,0.23228119940350178,6.2421,0.6881244699466827
6869.8,3.887809762269672,0.23227443154116084,6.2421,0.6881257787206257
6869.900000000001,3.88787169644025,0.23226934763960128,6.2421,0.6881270874564357
6870.0,3.8880025587636147,0.23226329459839273,6.2421,0.6881283961636007
6870.1,3.88952579131988,0.27361952365970177,6.2421,0.6881297048366601
6870.200000000001,3.88958886998238,0.2732907686294554,6.2421,0.6881312465288151
6870.3,3.8897191319821434,0.27323032676423437,6.2421,0.6881327863686203
6870.400000000001,3.88977966704262,0.2732158775493307,6.2421,0.6881343258678696
6870.5,3.8899101427487746,0.27320760627881824,6.2421,0.6881358652857057
6870.6,3.88997046410286,0.27320222880520245,6.2421,0.6881374046569378
6870.700000000001,3.88997046410286,0.27319747173002057,6.2421,0.6881389439978709
6870.8,3.890100405775546,0.2731933480169236,6.2421,0.6881404833120005
6870.900000000001,3.89016126116309,0.273187780433267,6.2421,0.6881420226028954
6871.0,3.8902925321240116,0.2731816318403391,6.2421,0.68814356186242
6871.1,3.8817030622548025,0.03273570940604377,6.2421,0.6881451010873008
6871.200000000001,3.88157539345245,0.03290384440637455,6.2421,0.6881452855346154
6871.3,3.88157539345245,0.032938630359932365,6.2421,0.6881454709292762
6871.400000000001,3.88157539345245,0.032946591012369714,6.2421,0.6881456565199364
6871.5,3.88157539345245,0.0329475884929256,6.2421,0.6881458421554504
6871.6,3.88157539345245,0.0329475884929256,6.2421,0.6881460277965845
6871.700000000001,3.88157539345245,0.0329471831263789,6.23970985977101,0.6881462134377186
6871.8,3.88157539345245,0.032947400247837016,6.23859,0.6881463990765688
6871.900000000001,3.88157539345245,0.03294718140379781,6.23859,0.6881465847166424
6872.0,3.88157539345245,0.032725116261515676,6.23859,0.6881467703554828
6872.1,3.823902883282197,-1.5586338437529828,6.23859,0.688146954743111
6872.200000000001,3.8219787675313923,-1.5648901532818578,6.23859,0.6881381727178476
6872.3,3.8217268313422808,-1.5660766520912772,6.23859,0.6881293554417981
6872.400000000001,3.821407580982084,-1.5663478078473665,6.23859,0.6881205314804949
6872.5,3.8211540608948216,-1.5664637986857162,6.240971640182144,0.6881117059913815
6872.6,3.820963748384117,-1.5665837218691092,6.2421,0.6881028798487249
6872.700000000001,3.82090192829722,-1.5666609106888583,6.2421,0.6880940530303685
6872.8,3.820771938635368,-1.5666841616429745,6.2421,0.6880852257770967
6872.900000000001,3.820581338820307,-1.5667479526942636,6.2421,0.6880763983928188
6873.0,3.820389076113869,-1.5668012184611964,6.2421,0.6880675706491142
6873.1,3.7510386786538397,-3.481062448487205,6.2421,0.6880587426052869
6873.200000000001,3.7476878479817013,-3.504679360706513,6.2421,0.6880391287758497
6873.3,3.7470534665032313,-3.509230651087339,6.2421,0.6880193818783926
6873.400000000001,3.746612811182914,-3.510513548139171,6.2421,0.6879996093369734
6873.5,3.7461009012253745,-3.5111782520289196,6.2421,0.6879798295671508
6873.6,3.7456598023050125,-3.5116667984271674,6.2421,0.6879600460520953
6873.700000000001,3.7452793998374263,-3.5120618951925837,6.2421,0.6879402597843556
6873.8,3.7448977056404376,-3.5123957401618338,6.2421,0.687920471290468
6873.900000000001,3.7445151185004844,-3.5126917645838196,6.2421,0.6879006809155515
6874.0,3.744261118510647,-3.5130241257276396,6.2421,0.687880888872704
6874.1,3.730979111169611,-3.8608799177859567,6.2421,0.6878610949571883
6874.200000000001,3.730206008444417,-3.866208126112326,6.2421,0.6878393410698894
6874.3,3.7299532392509565,-3.8674647046558195,6.2421,0.687817557161133
6874.400000000001,3.7296313969452526,-3.8679639094595712,6.2421,0.6877957661722629
6874.5,3.729249704938198,-3.8683193953905493,6.2421,0.6877739723706546
6874.6,3.7289987646186984,-3.868658594500788,6.2421,0.6877521765660828
6874.700000000001,3.7286780525030614,-3.8689929102475853,6.2421,0.6877303788503147
6874.8,3.7282971503905387,-3.8693540343873374,6.2421,0.6877085792508656
6874.900000000001,3.727915272045529,-3.8696817478132983,6.2421,0.6876867776166848
6875.0,3.7276617094999707,-3.8700319272854453,6.2421,0.6876649741360235
6875.1,3.674179524788206,-5.795618414503036,6.2421,0.6876431686822974
6875.200000000001,3.6712495105176424,-5.820214114206304,6.2421,0.6876105136315056
6875.3,3.67055151374643,-5.82566581185419,6.2421,0.6875777199977768
6875.400000000001,3.669848283739071,-5.8276060654525255,6.2421,0.6875448956467971
6875.5,3.6692122889055607,-5.828790272823472,6.2421,0.6875120603635797
6875.6,3.6686384828944463,-5.829778232313852,6.2421,0.6874792184080194
6875.700000000001,3.668195100223189,-5.830673796981076,6.239708665783596,0.6874463708858629
6875.8,3.6676856437012386,-5.83143320052272,6.23859,0.6874135183177034
6875.900000000001,3.6672428174247242,-5.8322097069263235,6.23859,0.6873806614707316
6876.0,3.6667262699027874,-5.833177682356946,6.23859,0.6873478002485832
6876.1,3.6932125637534448,-5.015736579366355,6.23859,0.6873149335724373
6876.200000000001,3.69459427442063,-4.991946710939157,6.23859,0.6872866727172459
6876.3,3.69459427442063,-4.987462363818356,6.23859,0.6872585459045858
6876.400000000001,3.6943344560858904,-4.986842421080133,6.23859,0.6872304443586998
6876.5,3.6939537909738784,-4.98706889482172,6.23859,0.6872023463058429
6876.6,3.6937024472628046,-4.987442450866749,6.23859,0.6871742469769335
6876.700000000001,3.693380888875899,-4.98789027779576,6.23859,0.6871461455432458
6876.8,3.6931292348377154,-4.988282437063361,6.23859,0.6871180415863055
6876.900000000001,3.692937934547412,-4.988568412625638,6.23859,0.6870899354197679
6877.0,3.6926142232193038,-4.9889691461641865,6.23859,0.6870618276419191
6877.1,3.772040907834384,-2.3189766568697827,6.23859,0.6870337176061619
6877.200000000001,3.7604467326113364,-2.7622766118862714,6.23859,0.6870206514767001
6877.3,3.7613822786930826,-2.7438923524604344,6.23859,0.687005087601267
6877.400000000001,3.7616944529891856,-2.7401185986959766,6.23859,0.6869896273107978
6877.5,3.76175483962389,-2.7393258439932784,6.23859,0.6869741882833093
6877.6,3.76175483962389,-2.7391694766620294,6.23859,0.6869587537225474
6877.700000000001,3.76175483962389,-2.7391340824657706,6.23859,0.6869433200428277
6877.8,3.76175483962389,-2.739131544207671,6.23859,0.6869278865625343
6877.900000000001,3.76175483962389,-2.739122216808915,6.23859,0.6869124530965426
6878.0,3.76175483962389,-2.739122664526869,6.23859,0.6868970196831056
6878.1,3.7967197234190047,-1.7749987850778002,6.23859,0.6868815862671458
6878.200000000001,3.798074515496577,-1.7650904277511128,6.23859,0.6868715851471037
6878.3,3.7983270422050146,-1.7632789982785562,6.23859,0.6868616398550835
6878.400000000001,3.7985182165910034,-1.762861585406368,6.23859,0.6868517047694498
6878.5,3.79857867224955,-1.7627748340832365,6.23859,0.686841772035703
6878.6,3.79857867224955,-1.7627558707477151,6.23859,0.6868318397907509
6878.700000000001,3.798709198926192,-1.7627317558275315,6.23859,0.6868219076526466
6878.8,3.79876946930978,-1.7626864801154092,6.23859,0.6868119756504164
6878.900000000001,3.798899801077247,-1.7626573071530425,6.23859,0.6868020439032892
6879.0,3.79896026637002,-1.7626269562672072,6.23859,0.6867921123205355
6879.1,3.8049449879086454,-1.6011300211999169,6.23859,0.6867821809087918
